customer_id,recency,frequency,monetary,cluster,segment
15284.0,499,1,24.75,0,Low-Value
15285.0,407,1,94.92,0,Low-Value
15286.0,49,1,240.55,0,Low-Value
15287.0,21,5,856.03,0,Low-Value
15288.0,42,10,3883.13,0,Low-Value
15289.0,28,5,1593.09,0,Low-Value
15290.0,4,26,10496.28,0,Low-Value
15291.0,25,40,13846.56,0,Low-Value
15292.0,200,1,180.94,0,Low-Value
15293.0,665,1,247.5,0,Low-Value
15294.0,410,1,233.35,0,Low-Value
15295.0,653,1,217.23999999999998,0,Low-Value
15296.0,50,12,10342.83,0,Low-Value
15297.0,9,3,641.94,0,Low-Value
15298.0,1,23,9459.37,0,Low-Value
15299.0,66,10,7991.54,0,Low-Value
15300.0,63,1,496.44,0,Low-Value
15301.0,50,17,7603.4400000000005,0,Low-Value
15302.0,729,1,308.0,0,Low-Value
15303.0,289,3,1224.18,0,Low-Value
15304.0,60,9,919.5500000000001,0,Low-Value
15305.0,554,1,93.6,0,Low-Value
15306.0,63,9,3484.73,0,Low-Value
15307.0,95,1,205.3,0,Low-Value
15308.0,273,1,310.47,0,Low-Value
15309.0,610,4,797.96,0,Low-Value
15310.0,478,1,1634.64,0,Low-Value
15311.0,0,208,116771.16,1,High-Value
15312.0,74,12,2930.19,0,Low-Value
15313.0,109,1,52.0,0,Low-Value
15314.0,198,3,820.4499999999999,0,Low-Value
15315.0,63,2,570.5,0,Low-Value
15316.0,326,1,165.0,0,Low-Value
15317.0,676,1,129.75,0,Low-Value
15318.0,3,1,312.62,0,Low-Value
15319.0,283,1,204.5,0,Low-Value
15320.0,43,1,267.13,0,Low-Value
15321.0,70,12,6709.7300000000005,0,Low-Value
15322.0,85,2,1390.86,0,Low-Value
15323.0,562,3,434.6,0,Low-Value
15324.0,700,1,140.22000000000003,0,Low-Value
15325.0,103,8,1602.01,0,Low-Value
15326.0,333,5,1700.52,0,Low-Value
15327.0,52,1,208.75,0,Low-Value
15328.0,407,1,107.24,0,Low-Value
15329.0,38,11,2984.33,0,Low-Value
15330.0,31,2,714.96,0,Low-Value
15331.0,499,3,767.91,0,Low-Value
15332.0,365,6,6553.74,0,Low-Value
15333.0,207,1,1028.56,0,Low-Value
15334.0,156,3,351.67,0,Low-Value
15335.0,53,1,173.97,0,Low-Value
15336.0,401,1,240.5,0,Low-Value
15337.0,410,1,373.02,0,Low-Value
15338.0,676,1,283.43,0,Low-Value
15339.0,65,7,1827.84,0,Low-Value
15340.0,561,1,105.5,0,Low-Value
15341.0,80,2,2402.7200000000003,0,Low-Value
15342.0,129,1,406.09,0,Low-Value
15343.0,86,1,364.5,0,Low-Value
15344.0,0,3,563.94,0,Low-Value
15345.0,45,1,393.54,0,Low-Value
15346.0,332,3,596.12,0,Low-Value
15347.0,365,4,1363.6,0,Low-Value
15348.0,71,1,158.04,0,Low-Value
15349.0,157,2,473.81,0,Low-Value
15350.0,372,2,663.25,0,Low-Value
15351.0,11,10,3738.29,0,Low-Value
15352.0,548,1,114.95,0,Low-Value
15353.0,254,7,3175.95,0,Low-Value
15354.0,602,3,284.4,0,Low-Value
15355.0,28,2,277.05,0,Low-Value
15356.0,30,13,3464.95,0,Low-Value
15358.0,4,42,17050.41,0,Low-Value
15359.0,662,8,181.35,0,Low-Value
15360.0,39,1,427.93,0,Low-Value
15361.0,361,4,689.07,0,Low-Value
15362.0,448,2,613.08,0,Low-Value
15363.0,372,2,1004.11,0,Low-Value
15364.0,95,2,913.19,0,Low-Value
15365.0,25,13,4557.13,0,Low-Value
15366.0,74,7,2389.08,0,Low-Value
15367.0,56,11,5081.33,0,Low-Value
15368.0,20,2,722.74,0,Low-Value
15369.0,491,11,6251.26,0,Low-Value
15370.0,40,8,3739.01,0,Low-Value
15371.0,661,1,59.400000000000006,0,Low-Value
15372.0,136,8,6017.06,0,Low-Value
15373.0,7,17,3421.39,0,Low-Value
15374.0,128,2,307.32,0,Low-Value
15375.0,689,1,60.959999999999994,0,Low-Value
15376.0,39,3,1233.3600000000001,0,Low-Value
15377.0,382,4,1211.75,0,Low-Value
15378.0,462,2,246.5,0,Low-Value
15379.0,168,8,4877.84,0,Low-Value
15380.0,8,11,3479.0600000000004,0,Low-Value
15381.0,213,5,1890.5700000000002,0,Low-Value
15382.0,14,12,13733.550000000001,0,Low-Value
15384.0,169,4,2027.79,0,Low-Value
15385.0,39,3,942.08,0,Low-Value
15386.0,185,1,394.14,0,Low-Value
15387.0,491,1,468.65,0,Low-Value
15388.0,269,1,140.54,0,Low-Value
15389.0,171,5,2733.8,0,Low-Value
15390.0,395,2,1216.66,0,Low-Value
15391.0,583,1,289.87,0,Low-Value
15392.0,4,7,2911.62,0,Low-Value
15393.0,15,5,891.34,0,Low-Value
15394.0,9,11,5286.8,0,Low-Value
15395.0,325,1,107.45,0,Low-Value
15396.0,112,2,796.38,0,Low-Value
15397.0,289,1,94.0,0,Low-Value
15398.0,15,2,1345.53,0,Low-Value
15399.0,0,3,815.77,0,Low-Value
15400.0,91,8,1302.3,0,Low-Value
15401.0,451,2,216.95000000000002,0,Low-Value
15402.0,148,6,1830.54,0,Low-Value
15403.0,491,2,170.88,0,Low-Value
15404.0,375,1,257.06,0,Low-Value
15405.0,188,2,659.84,0,Low-Value
15406.0,30,4,975.87,0,Low-Value
15407.0,33,4,1056.44,0,Low-Value
15408.0,263,1,267.18,0,Low-Value
15409.0,720,1,131.25,0,Low-Value
15410.0,83,10,4685.72,0,Low-Value
15411.0,25,4,1358.88,0,Low-Value
15412.0,170,1,190.53,0,Low-Value
15413.0,691,5,6798.72,0,Low-Value
15414.0,9,3,774.9000000000001,0,Low-Value
15415.0,312,1,572.8100000000001,0,Low-Value
15416.0,64,7,4572.82,0,Low-Value
15417.0,84,1,508.8,0,Low-Value
15418.0,424,2,452.32,0,Low-Value
15419.0,24,1,135.86,0,Low-Value
15420.0,433,6,743.0,0,Low-Value
15421.0,58,10,3805.34,0,Low-Value
15422.0,322,7,1619.97,0,Low-Value
15423.0,37,3,266.89,0,Low-Value
15424.0,253,3,597.78,0,Low-Value
15425.0,399,4,1944.57,0,Low-Value
15426.0,18,9,2615.39,0,Low-Value
15427.0,32,3,1483.14,0,Low-Value
15428.0,14,4,762.75,0,Low-Value
15429.0,26,2,397.35,0,Low-Value
15430.0,467,2,954.75,0,Low-Value
15431.0,502,1,153.24,0,Low-Value
15432.0,22,2,320.76,0,Low-Value
15433.0,213,2,533.3,0,Low-Value
15434.0,7,11,2567.06,0,Low-Value
15435.0,21,1,149.29,0,Low-Value
15436.0,11,3,1122.53,0,Low-Value
15437.0,261,2,393.45,0,Low-Value
15438.0,130,1,156.57999999999998,0,Low-Value
15439.0,404,4,1269.05,0,Low-Value
15440.0,54,3,383.68,0,Low-Value
15441.0,395,3,1254.21,0,Low-Value
15442.0,248,1,594.0,0,Low-Value
15443.0,1,14,5175.93,0,Low-Value
15444.0,8,2,1418.26,0,Low-Value
15445.0,263,2,284.5,0,Low-Value
15446.0,376,3,406.95,0,Low-Value
15447.0,330,5,492.88,0,Low-Value
15448.0,312,2,788.81,0,Low-Value
15449.0,25,3,974.52,0,Low-Value
15450.0,29,1,429.84,0,Low-Value
15451.0,433,2,233.21,0,Low-Value
15452.0,29,6,1799.1100000000001,0,Low-Value
15453.0,1,7,1388.37,0,Low-Value
15454.0,361,2,307.69,0,Low-Value
15455.0,597,1,38.25,0,Low-Value
15456.0,282,10,2119.27,0,Low-Value
15457.0,261,1,237.07,0,Low-Value
15458.0,24,2,370.43999999999994,0,Low-Value
15459.0,416,2,202.82999999999998,0,Low-Value
15460.0,353,1,216.76,0,Low-Value
15461.0,460,2,429.7,0,Low-Value
15462.0,93,4,737.05,0,Low-Value
15463.0,28,1,126.14,0,Low-Value
15464.0,337,1,1048.85,0,Low-Value
15465.0,19,32,12655.65,0,Low-Value
15466.0,84,4,1571.01,0,Low-Value
15467.0,8,3,524.88,0,Low-Value
15468.0,50,3,1430.48,0,Low-Value
15469.0,49,3,874.25,0,Low-Value
15470.0,575,1,63.419999999999995,0,Low-Value
15471.0,1,3,1316.56,0,Low-Value
15472.0,112,1,371.56,0,Low-Value
15473.0,13,8,2046.0,0,Low-Value
15474.0,595,1,163.1,0,Low-Value
15475.0,76,1,454.10999999999996,0,Low-Value
15476.0,379,4,2209.98,0,Low-Value
15477.0,649,1,368.4,0,Low-Value
15478.0,39,3,2024.98,0,Low-Value
15479.0,732,1,147.4,0,Low-Value
15480.0,115,5,6279.0,0,Low-Value
15481.0,400,1,1993.34,0,Low-Value
15482.0,15,19,14592.56,0,Low-Value
15483.0,160,10,862.2,0,Low-Value
15484.0,0,6,4656.0,0,Low-Value
15485.0,29,7,5771.51,0,Low-Value
15486.0,526,1,102.0,0,Low-Value
15487.0,679,1,231.32,0,Low-Value
15488.0,92,5,431.92,0,Low-Value
15489.0,22,8,2419.61,0,Low-Value
15490.0,429,1,217.6,0,Low-Value
15491.0,94,6,3100.09,0,Low-Value
15492.0,27,2,659.4599999999999,0,Low-Value
15493.0,32,9,4314.9800000000005,0,Low-Value
15494.0,20,5,3780.05,0,Low-Value
15495.0,378,1,246.5,0,Low-Value
15496.0,630,1,146.14000000000001,0,Low-Value
15497.0,17,9,8657.39,0,Low-Value
15498.0,2,44,26039.58,0,Low-Value
15499.0,723,1,161.6,0,Low-Value
15500.0,7,4,1131.56,0,Low-Value
15501.0,404,2,402.5,0,Low-Value
15502.0,15,14,13993.47,0,Low-Value
15503.0,362,2,267.15,0,Low-Value
15504.0,80,4,423.85,0,Low-Value
15505.0,52,5,3610.96,0,Low-Value
15506.0,22,6,2040.03,0,Low-Value
15507.0,171,1,492.36,0,Low-Value
15508.0,188,6,1000.27,0,Low-Value
15509.0,379,1,166.51,0,Low-Value
15510.0,330,1,250.0,0,Low-Value
15511.0,11,5,909.23,0,Low-Value
15512.0,155,4,331.58,0,Low-Value
15513.0,32,35,27750.55,0,Low-Value
15514.0,11,18,6598.55,0,Low-Value
15515.0,386,1,171.81,0,Low-Value
15516.0,44,3,62.43,0,Low-Value
15517.0,232,1,267.03,0,Low-Value
15518.0,63,15,4218.94,0,Low-Value
15519.0,382,2,344.61,0,Low-Value
15520.0,1,1,343.5,0,Low-Value
15521.0,39,16,7106.69,0,Low-Value
15522.0,32,2,398.84,0,Low-Value
15523.0,83,16,17359.99,0,Low-Value
15524.0,24,2,591.4,0,Low-Value
15525.0,1,4,1295.7,0,Low-Value
15526.0,32,2,148.44,0,Low-Value
15527.0,18,23,5575.64,0,Low-Value
15528.0,253,1,229.33,0,Low-Value
15529.0,22,12,5111.95,0,Low-Value
15530.0,21,5,1813.72,0,Low-Value
15531.0,7,2,2007.44,0,Low-Value
15532.0,24,10,3771.9,0,Low-Value
15533.0,18,3,807.57,0,Low-Value
15534.0,725,1,162.25,0,Low-Value
15535.0,172,6,1087.82,0,Low-Value
15536.0,408,1,259.09,0,Low-Value
15537.0,162,1,110.92,0,Low-Value
15538.0,537,6,3358.3999999999996,0,Low-Value
15539.0,6,1,538.46,0,Low-Value
15540.0,10,2,460.68,0,Low-Value
15541.0,113,1,85.13000000000001,0,Low-Value
15542.0,511,3,918.45,0,Low-Value
15543.0,287,2,242.84,0,Low-Value
15544.0,8,20,8162.43,0,Low-Value
15545.0,53,2,428.05,0,Low-Value
15546.0,606,2,1079.1000000000001,0,Low-Value
15547.0,6,26,10154.39,0,Low-Value
15548.0,595,1,158.09,0,Low-Value
15549.0,76,8,2345.96,0,Low-Value
15550.0,3,12,2218.8,0,Low-Value
15551.0,36,7,1710.08,0,Low-Value
15552.0,216,2,252.52,0,Low-Value
15553.0,59,1,437.23,0,Low-Value
15554.0,277,1,217.2,0,Low-Value
15555.0,11,36,12112.35,0,Low-Value
15556.0,23,1,279.77,0,Low-Value
15557.0,28,1,473.65000000000003,0,Low-Value
15558.0,638,1,214.13,0,Low-Value
15559.0,567,1,1109.4,0,Low-Value
15560.0,397,2,153.52,0,Low-Value
15561.0,11,8,1934.3899999999999,0,Low-Value
15562.0,351,3,673.3800000000001,0,Low-Value
15563.0,21,7,2867.0,0,Low-Value
15564.0,462,2,70.74000000000001,0,Low-Value
15565.0,49,2,173.16,0,Low-Value
15566.0,392,2,227.87,0,Low-Value
15567.0,18,1,186.01,0,Low-Value
15568.0,2,3,758.29,0,Low-Value
15569.0,103,10,3586.35,0,Low-Value
15570.0,6,25,9311.04,0,Low-Value
15571.0,11,14,4051.63,0,Low-Value
15572.0,4,10,4068.67,0,Low-Value
15573.0,31,5,1207.18,0,Low-Value
15574.0,177,6,1518.7,0,Low-Value
15575.0,619,1,30.1,0,Low-Value
15576.0,37,1,940.6700000000001,0,Low-Value
15577.0,150,5,397.98,0,Low-Value
15578.0,161,1,127.1,0,Low-Value
15579.0,68,5,1302.5,0,Low-Value
15580.0,376,8,1381.19,0,Low-Value
15581.0,120,38,7794.59,0,Low-Value
15582.0,24,3,682.9100000000001,0,Low-Value
15583.0,375,1,107.86,0,Low-Value
15584.0,23,6,1277.5,0,Low-Value
15585.0,176,1,455.3,0,Low-Value
15586.0,592,3,1139.1,0,Low-Value
15587.0,49,7,1522.0800000000002,0,Low-Value
15588.0,677,1,579.6,0,Low-Value
15589.0,255,3,478.53000000000003,0,Low-Value
15590.0,381,5,1496.6,0,Low-Value
15591.0,582,3,217.9,0,Low-Value
15592.0,46,1,388.58,0,Low-Value
15593.0,70,1,199.8,0,Low-Value
15594.0,15,5,1771.78,0,Low-Value
15595.0,487,1,357.6,0,Low-Value
15596.0,100,9,3130.04,0,Low-Value
15597.0,34,2,563.37,0,Low-Value
15598.0,52,2,548.02,0,Low-Value
15599.0,26,3,1250.06,0,Low-Value
15600.0,427,4,1199.31,0,Low-Value
15601.0,10,30,14960.12,0,Low-Value
15602.0,7,16,3230.51,0,Low-Value
15603.0,78,2,88.48,0,Low-Value
15604.0,51,1,216.39,0,Low-Value
15605.0,35,9,1936.8,0,Low-Value
15606.0,60,17,5230.99,0,Low-Value
15607.0,336,9,1708.97,0,Low-Value
15608.0,27,5,1785.98,0,Low-Value
15609.0,183,1,298.48,0,Low-Value
15610.0,51,1,112.46000000000001,0,Low-Value
15611.0,9,26,2997.28,0,Low-Value
15612.0,35,2,195.15,0,Low-Value
15613.0,609,1,433.71999999999997,0,Low-Value
15614.0,437,4,3147.36,0,Low-Value
15615.0,9,47,21373.97,0,Low-Value
15616.0,437,1,317.11,0,Low-Value
15617.0,395,3,828.5500000000001,0,Low-Value
15618.0,32,4,776.851,0,Low-Value
15619.0,10,1,336.40000000000003,0,Low-Value
15620.0,56,4,1942.36,0,Low-Value
15621.0,3,4,1293.03,0,Low-Value
15622.0,42,17,7852.61,0,Low-Value
15623.0,140,8,2437.05,0,Low-Value
15624.0,116,4,588.13,0,Low-Value
15625.0,103,9,3236.4,0,Low-Value
15626.0,74,3,1067.52,0,Low-Value
15627.0,456,2,566.9,0,Low-Value
15628.0,4,17,5652.26,0,Low-Value
15629.0,449,4,2240.9,0,Low-Value
15630.0,44,3,1481.4,0,Low-Value
15631.0,641,1,596.67,0,Low-Value
15632.0,15,8,3285.31,0,Low-Value
15633.0,508,13,4352.46,0,Low-Value
15634.0,16,2,554.65,0,Low-Value
15635.0,395,1,100.35,0,Low-Value
15636.0,89,4,1444.58,0,Low-Value
15637.0,52,5,797.59,0,Low-Value
15638.0,378,6,2265.2,0,Low-Value
15639.0,133,3,1065.08,0,Low-Value
15640.0,3,29,23957.58,0,Low-Value
15641.0,104,12,5345.55,0,Low-Value
15642.0,729,1,105.78000000000002,0,Low-Value
15643.0,191,3,664.0,0,Low-Value
15644.0,165,4,813.0,0,Low-Value
15645.0,18,3,1055.17,0,Low-Value
15646.0,157,5,974.61,0,Low-Value
15647.0,414,1,169.0,0,Low-Value
15648.0,203,2,657.35,0,Low-Value
15649.0,335,4,2170.35,0,Low-Value
15650.0,521,2,553.88,0,Low-Value
15651.0,36,5,1259.06,0,Low-Value
15652.0,90,5,1420.34,0,Low-Value
15653.0,92,2,877.4399999999999,0,Low-Value
15654.0,8,2,922.53,0,Low-Value
15655.0,242,1,560.67,0,Low-Value
15656.0,44,4,748.5,0,Low-Value
15657.0,22,1,30.0,0,Low-Value
15658.0,189,8,2423.4700000000003,0,Low-Value
15659.0,43,3,532.49,0,Low-Value
15660.0,24,15,2812.99,0,Low-Value
15661.0,316,8,1215.95,0,Low-Value
15662.0,660,2,283.73,0,Low-Value
15663.0,105,1,138.14,0,Low-Value
15664.0,50,4,1254.03,0,Low-Value
15665.0,167,5,4015.12,0,Low-Value
15666.0,471,2,632.9399999999999,0,Low-Value
15667.0,39,1,301.32,0,Low-Value
15668.0,217,1,76.32000000000001,0,Low-Value
15669.0,39,4,684.34,0,Low-Value
15670.0,296,2,325.2,0,Low-Value
15671.0,18,7,2657.13,0,Low-Value
15672.0,724,1,45.300000000000004,0,Low-Value
15673.0,87,9,6414.79,0,Low-Value
15674.0,72,13,6948.2300000000005,0,Low-Value
15675.0,80,4,542.04,0,Low-Value
15676.0,18,3,3435.76,0,Low-Value
15677.0,48,3,1305.63,0,Low-Value
15678.0,52,3,1893.89,0,Low-Value
15679.0,23,4,781.28,0,Low-Value
15680.0,8,10,4507.58,0,Low-Value
15681.0,24,14,2989.7,0,Low-Value
15682.0,598,2,318.24,0,Low-Value
15683.0,116,2,524.54,0,Low-Value
15684.0,546,3,173.95,0,Low-Value
15685.0,449,1,55.980000000000004,0,Low-Value
15686.0,419,1,90.0,0,Low-Value
15687.0,8,9,2993.1,0,Low-Value
15688.0,418,1,190.57,0,Low-Value
15689.0,119,3,521.03,0,Low-Value
15690.0,3,2,239.76,0,Low-Value
15691.0,251,4,571.3,0,Low-Value
15692.0,27,1,191.04,0,Low-Value
15693.0,658,1,37.5,0,Low-Value
15694.0,0,24,10810.81,0,Low-Value
15695.0,266,4,1131.04,0,Low-Value
15696.0,32,13,3906.57,0,Low-Value
15697.0,689,1,246.75,0,Low-Value
15698.0,623,1,46.2,0,Low-Value
15699.0,17,1,309.65,0,Low-Value
15700.0,171,2,696.68,0,Low-Value
15701.0,1,4,1542.14,0,Low-Value
15702.0,475,2,140.39000000000001,0,Low-Value
15703.0,264,1,211.5,0,Low-Value
15704.0,139,6,3817.96,0,Low-Value
15705.0,200,1,143.1,0,Low-Value
15706.0,63,4,1060.56,0,Low-Value
15707.0,34,4,945.58,0,Low-Value
15708.0,40,9,4378.72,0,Low-Value
15709.0,283,2,327.85,0,Low-Value
15710.0,416,1,898.87,0,Low-Value
15711.0,556,2,420.25,0,Low-Value
15712.0,8,12,3472.4100000000003,0,Low-Value
15713.0,142,4,1010.79,0,Low-Value
15714.0,11,5,784.8100000000001,0,Low-Value
15715.0,555,5,658.02,0,Low-Value
15716.0,145,11,3056.81,0,Low-Value
15717.0,233,5,607.0,0,Low-Value
15718.0,539,1,293.79,0,Low-Value
15719.0,32,31,10223.06,0,Low-Value
15720.0,23,2,741.92,0,Low-Value
15721.0,11,1,507.08,0,Low-Value
15722.0,35,11,5258.1,0,Low-Value
15723.0,364,4,947.65,0,Low-Value
15724.0,200,3,310.85,0,Low-Value
15725.0,14,1,415.25,0,Low-Value
15726.0,389,1,321.91,0,Low-Value
15727.0,16,15,9445.51,0,Low-Value
15728.0,379,2,544.6,0,Low-Value
15729.0,212,3,192.55,0,Low-Value
15730.0,65,5,1726.58,0,Low-Value
15731.0,553,1,125.3,0,Low-Value
15732.0,211,10,1682.07,0,Low-Value
15733.0,282,1,162.3,0,Low-Value
15734.0,114,4,2263.3,0,Low-Value
15735.0,420,1,327.68,0,Low-Value
15736.0,434,2,1815.72,0,Low-Value
15737.0,14,8,1205.1200000000001,0,Low-Value
15738.0,18,41,13372.970000000001,0,Low-Value
15739.0,65,1,449.12,0,Low-Value
15740.0,48,1,154.88,0,Low-Value
15741.0,457,2,208.62,0,Low-Value
15742.0,618,1,156.87,0,Low-Value
15743.0,15,4,784.46,0,Low-Value
15744.0,77,1,34.8,0,Low-Value
15745.0,18,4,1094.59,0,Low-Value
15746.0,133,1,196.88,0,Low-Value
15747.0,12,9,2562.61,0,Low-Value
15748.0,39,3,614.7600000000001,0,Low-Value
15749.0,234,3,44534.3,0,Low-Value
15750.0,2,18,6797.191,0,Low-Value
15751.0,460,11,1380.44,0,Low-Value
15752.0,39,9,4207.54,0,Low-Value
15753.0,304,1,79.2,0,Low-Value
15754.0,50,9,3037.61,0,Low-Value
15755.0,9,17,5993.12,0,Low-Value
15756.0,60,4,532.96,0,Low-Value
15757.0,65,6,2940.36,0,Low-Value
15758.0,24,1,205.25,0,Low-Value
15759.0,217,7,830.9300000000001,0,Low-Value
15760.0,630,2,13916.34,0,Low-Value
15761.0,442,1,143.05,0,Low-Value
15762.0,64,2,583.75,0,Low-Value
15763.0,31,2,1086.92,0,Low-Value
15764.0,87,8,4503.08,0,Low-Value
15765.0,666,1,370.63,0,Low-Value
15766.0,63,3,831.06,0,Low-Value
15768.0,115,34,15601.09,0,Low-Value
15769.0,6,46,88704.32,0,Low-Value
15770.0,612,1,321.45,0,Low-Value
15771.0,603,3,1006.54,0,Low-Value
15772.0,417,1,280.88,0,Low-Value
15773.0,5,2,774.52,0,Low-Value
15774.0,68,6,1329.94,0,Low-Value
15775.0,244,2,150.5,0,Low-Value
15776.0,132,1,241.62,0,Low-Value
15777.0,240,7,1762.61,0,Low-Value
15778.0,430,1,307.95,0,Low-Value
15779.0,462,2,124.08000000000001,0,Low-Value
15780.0,183,3,475.28000000000003,0,Low-Value
15781.0,24,3,345.46,0,Low-Value
15782.0,9,4,4014.1,0,Low-Value
15783.0,10,1,246.3,0,Low-Value
15784.0,467,2,848.3299999999999,0,Low-Value
15785.0,32,16,5969.93,0,Low-Value
15786.0,45,5,8514.82,0,Low-Value
15787.0,25,3,948.05,0,Low-Value
15788.0,508,1,221.82999999999998,0,Low-Value
15789.0,357,6,1962.01,0,Low-Value
15790.0,9,1,220.85,0,Low-Value
15791.0,43,5,3608.34,0,Low-Value
15792.0,399,2,933.84,0,Low-Value
15793.0,14,8,2399.57,0,Low-Value
15794.0,735,2,777.0,0,Low-Value
15795.0,149,8,1979.8700000000001,0,Low-Value
15796.0,0,17,5175.83,0,Low-Value
15797.0,112,6,2821.08,0,Low-Value
15798.0,492,3,1535.37,0,Low-Value
15799.0,75,4,1424.29,0,Low-Value
15800.0,106,7,1242.58,0,Low-Value
15801.0,45,3,1063.95,0,Low-Value
15802.0,142,1,451.42,0,Low-Value
15803.0,50,4,1929.66,0,Low-Value
15804.0,0,13,4206.39,0,Low-Value
15805.0,22,30,10189.23,0,Low-Value
15806.0,45,3,784.58,0,Low-Value
15807.0,49,5,1817.52,0,Low-Value
15808.0,305,21,18409.93,0,Low-Value
15809.0,35,7,1274.44,0,Low-Value
15810.0,78,8,2999.04,0,Low-Value
15811.0,21,7,3890.52,0,Low-Value
15812.0,106,12,5201.47,0,Low-Value
15813.0,207,2,1303.9099999999999,0,Low-Value
15814.0,16,6,2634.44,0,Low-Value
15815.0,63,5,2100.6,0,Low-Value
15816.0,541,2,144.14999999999998,0,Low-Value
15817.0,420,3,2766.4,0,Low-Value
15818.0,587,1,340.5,0,Low-Value
15819.0,48,10,3934.79,0,Low-Value
15820.0,319,1,206.98,0,Low-Value
15821.0,43,2,570.96,0,Low-Value
15822.0,2,6,1840.06,0,Low-Value
15823.0,371,3,3897.17,0,Low-Value
15824.0,452,2,890.94,0,Low-Value
15825.0,171,1,532.94,0,Low-Value
15826.0,55,4,2598.28,0,Low-Value
15827.0,72,28,3794.07,0,Low-Value
15828.0,374,1,1108.82,0,Low-Value
15829.0,98,2,636.14,0,Low-Value
15830.0,37,1,576.0,0,Low-Value
15831.0,57,3,801.76,0,Low-Value
15832.0,253,1,836.79,0,Low-Value
15833.0,737,1,80.4,0,Low-Value
15834.0,69,7,3772.9900000000002,0,Low-Value
15835.0,43,4,954.09,0,Low-Value
15836.0,49,1,137.37,0,Low-Value
15837.0,64,2,777.01,0,Low-Value
15838.0,10,34,74163.0,0,Low-Value
15839.0,32,3,1048.49,0,Low-Value
15840.0,58,2,355.56,0,Low-Value
15841.0,72,9,2742.41,0,Low-Value
15842.0,392,2,548.8,0,Low-Value
15843.0,303,1,118.95000000000002,0,Low-Value
15844.0,45,1,130.73999999999998,0,Low-Value
15845.0,17,11,4426.28,0,Low-Value
15846.0,384,1,107.01,0,Low-Value
15847.0,37,5,822.57,0,Low-Value
15848.0,621,1,139.94,0,Low-Value
15850.0,18,6,1058.72,0,Low-Value
15851.0,526,1,109.73,0,Low-Value
15852.0,186,3,257.26,0,Low-Value
15853.0,51,1,110.8,0,Low-Value
15854.0,3,21,5583.81,0,Low-Value
15855.0,136,6,1052.72,0,Low-Value
15856.0,3,52,34220.340000000004,0,Low-Value
15857.0,18,2,570.48,0,Low-Value
15858.0,15,13,3960.37,0,Low-Value
15859.0,431,1,438.46,0,Low-Value
15860.0,40,17,2505.21,0,Low-Value
15861.0,11,12,4401.79,0,Low-Value
15862.0,7,13,2928.29,0,Low-Value
15863.0,25,5,358.7,0,Low-Value
15864.0,21,7,2180.76,0,Low-Value
15865.0,40,5,2248.92,0,Low-Value
15866.0,100,1,230.53,0,Low-Value
15867.0,4,31,9063.95,0,Low-Value
15868.0,582,1,94.53,0,Low-Value
15869.0,276,3,323.65999999999997,0,Low-Value
15870.0,32,4,862.61,0,Low-Value
15871.0,436,1,33.099999999999994,0,Low-Value
15872.0,14,4,795.68,0,Low-Value
15873.0,499,4,313.91999999999996,0,Low-Value
15874.0,63,21,11284.76,0,Low-Value
15875.0,645,1,111.72,0,Low-Value
15876.0,408,2,1449.1399999999999,0,Low-Value
15877.0,1,2,493.28,0,Low-Value
15878.0,561,2,330.77,0,Low-Value
15879.0,403,4,1157.3,0,Low-Value
15880.0,368,1,686.5600000000001,0,Low-Value
15881.0,311,5,501.39000000000004,0,Low-Value
15882.0,198,8,1495.98,0,Low-Value
15883.0,1,2,396.48,0,Low-Value
15884.0,431,2,249.70000000000002,0,Low-Value
15885.0,92,15,1951.82,0,Low-Value
15886.0,59,4,1052.8700000000001,0,Low-Value
15887.0,406,3,1027.15,0,Low-Value
15888.0,80,3,429.16,0,Low-Value
15889.0,156,8,1806.28,0,Low-Value
15890.0,394,5,535.65,0,Low-Value
15891.0,226,1,524.52,0,Low-Value
15892.0,668,1,128.2,0,Low-Value
15893.0,481,1,305.28000000000003,0,Low-Value
15894.0,252,2,420.29,0,Low-Value
15895.0,149,1,179.17,0,Low-Value
15897.0,193,2,222.05,0,Low-Value
15898.0,0,25,5596.31,0,Low-Value
15899.0,368,1,112.5,0,Low-Value
15900.0,23,4,900.4,0,Low-Value
15901.0,16,7,703.22,0,Low-Value
15902.0,379,1,145.01,0,Low-Value
15903.0,9,12,8939.84,0,Low-Value
15904.0,7,1,164.68,0,Low-Value
15905.0,542,1,114.69,0,Low-Value
15906.0,19,10,2555.64,0,Low-Value
15907.0,3,3,967.45,0,Low-Value
15908.0,490,2,764.57,0,Low-Value
15909.0,173,1,191.94,0,Low-Value
15910.0,0,15,2681.8,0,Low-Value
15911.0,623,8,1702.34,0,Low-Value
15912.0,177,9,1074.7,0,Low-Value
15913.0,533,1,6.300000000000001,0,Low-Value
15914.0,377,2,205.99,0,Low-Value
15915.0,401,1,429.21,0,Low-Value
15916.0,15,13,3427.17,0,Low-Value
15917.0,247,5,560.63,0,Low-Value
15918.0,190,3,582.88,0,Low-Value
15919.0,19,2,910.61,0,Low-Value
15920.0,153,9,571.64,0,Low-Value
15921.0,172,4,802.11,0,Low-Value
15922.0,372,1,739.0,0,Low-Value
15923.0,372,1,254.16,0,Low-Value
15924.0,730,1,102.82,0,Low-Value
15925.0,193,1,207.15,0,Low-Value
15926.0,541,1,134.44,0,Low-Value
